html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,parent,child,related,successor,predecessor,nid,comments
,https://ror.org/056akaa81,TAKASE Scholarship Foundation,active,funder,,TAKASE Scholarship Foundation*en; 公益財団法人タカセ国際奨学財団*ja,,http://takasesf.or.jp/,,takasesf.or.jp,1995,100017740,100017740,,,,,,,Tokyo,Japan,1850147,,,,,,R001116,"openalex_funder_id=F4320317625; crossref_funder_doi=https://doi.org/10.13039/100017740; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=1; works_in_openalex=11; country_code=JP | VERIFIED: type=funder; established=1995; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; adversarial_change=Fetched the foundation's own site live for the first time (pass 1 could not reach it): confirmed the official name styling, the 1995 incorporation date and the takasesf.or.jp domain directly from the org's own pages; corrected website to the live http://takasesf.or.jp/ form and website_status from unreachable to correct; trimmed labels to the full ja legal-name label only (dropped the en self-label duplicating ror_display and the abbreviated short ja form); independently re-derived scope, duplicate verdict (ROR name/domain searches) and geonames_id, all unchanged.; scope=in_scope; adversarial_overturned=website,website_status,labels"
,https://ror.org/02qamgk59,Sembcorp Industries (Singapore),active,company;funder,Sembcorp Industries Ltd*en; Sembcorp*en,Sembcorp Industries*en,,https://www.sembcorp.com,,sembcorp.com,1998,100018467,100018467,,,,,Q60788291,Q60788291,Singapore,Singapore,1880252,,,,,,R001117,"openalex_funder_id=F4320318215; crossref_funder_doi=https://doi.org/10.13039/100018467; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=1; works_in_openalex=11; country_code=SG | VERIFIED: type=company; established=1998; keep_alias=True; affiliation_usage=crossref_exact; website=correct; ids=wikidata_id; confidence=high; established_source=wikipedia; scope=in_scope; adversarial_overturned=labels,keep_alias,alias_values,alias_reason"
,https://ror.org/002rp9f86,Yayasan Hasanah,active,funder,Hasanah*en,Yayasan Hasanah*ms,,https://yayasanhasanah.org,,yayasanhasanah.org;hasanah.org.my,2015,100018567,100018567,,,,,,,Shah Alam,Malaysia,1732903,,,,,,R001118,"openalex_funder_id=F4320318298; crossref_funder_doi=https://doi.org/10.13039/100018567; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=1; works_in_openalex=11; country_code=MY | VERIFIED: type=funder; established=2015; keep_alias=True; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope; adversarial_overturned=keep_alias,alias_values,alias_reason"
,https://ror.org/016e08w94,Ajuntament de Badalona,active,government;funder,,Ajuntament de Badalona*ca; Ayuntamiento de Badalona*es; Badalona City Council*en,,https://www.badalona.cat,,badalona.cat,,501100013940,501100013940,,,0000 0001 0560 9171,0000 0001 0560 9171,Q20875652,Q20875652,Badalona,Spain,3129028,,,,,,R001119,"openalex_funder_id=F4320328221; crossref_funder_doi=https://doi.org/10.13039/501100013940; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=1; works_in_openalex=11; country_code=ES | VERIFIED: type=government; established=unknown; keep_alias=False; affiliation_usage=none_found; website=correct; ids=wikidata_id,isni; confidence=high; established_source=not_found; scope=in_scope"
,https://ror.org/04x3js460,Society for the History of Natural History,active,nonprofit;funder,Society for the Bibliography of Natural History*en,Society for the History of Natural History*en,SHNH*en,https://shnh.org.uk,,shnh.org.uk,1936,100012103,100012103,,,0000 0001 0944 7210,0000 0001 0944 7210,Q7552292,Q7552292,London,United Kingdom,2643743,,,,,,R001121,"openalex_funder_id=F4320313277; crossref_funder_doi=https://doi.org/10.13039/100012103; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=11; country_code=GB | VERIFIED: type=nonprofit; established=1936; keep_alias=True; affiliation_usage=crossref_exact; website=correct; ids=wikidata_id,isni; confidence=high; established_source=org_website; scope=in_scope"
,https://ror.org/04vbzx475,South African Litchi Growers' Association,active,nonprofit;funder,,South African Litchi Growers' Association*en,SALGA*en,https://litchisa.co.za,,litchisa.co.za,,100013865,100013865,,,,,,,Tzaneen,South Africa,946973,,,,,,R001122,openalex_funder_id=F4320314600; crossref_funder_doi=https://doi.org/10.13039/100013865; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=11; country_code=ZA | VERIFIED: type=nonprofit; established=unknown; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=not_found; scope=in_scope
,https://ror.org/03vz29v35,OvaCure,active,funder,,OvaCure*da; Ovacure Foundation*en,,https://www.ovacure.org,,ovacure.org,2014,100017646,100017646,,,,,,,Copenhagen,Denmark,2618425,,,,,,R001123,openalex_funder_id=F4320317535; crossref_funder_doi=https://doi.org/10.13039/100017646; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=11; country_code=US | VERIFIED: type=funder; established=2014; keep_alias=False; affiliation_usage=publications_doi; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/01wxvra84,Beker Foundation,active,funder,,Beker Foundation*en; The Beker Foundation*en,,https://bekerfoundation.org,,bekerfoundation.org,1985,100020382,100020382,,,,,,,Boston,United States,4930956,,,,,,R001124,openalex_funder_id=F4320319730; crossref_funder_doi=https://doi.org/10.13039/100020382; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=11; country_code=US | VERIFIED: type=funder; established=1985; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/027vn0w90,Anna Cederbergs Stiftelse för medicinsk forskning,active,funder,,Anna Cederbergs Stiftelse för medicinsk forskning*sv,,,,,,501100006246,501100006246,,,,,Q45136558,Q45136558,Stockholm,Sweden,2673730,,,,,,R001125,openalex_funder_id=F4320323707; crossref_funder_doi=https://doi.org/10.13039/501100006246; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=11; country_code=SE | VERIFIED: type=funder; established=unknown; keep_alias=False; affiliation_usage=publications_doi; website=not_checked; ids=wikidata_id; confidence=high; established_source=not_found; scope=in_scope
,https://ror.org/02vnbpq93,Fondation pour le Progrès en Microbiologie Médicale et Maladies Infectieuses,active,funder,,Fondation pour le Progrès en Microbiologie Médicale et Maladies Infectieuses*fr; Foundation for the Advancement in Medical Microbiology and Infectious Diseases*en,FAMMID*en,,,,,501100006458,501100006458,,,,,Q45135625,Q45135625,Lausanne,Switzerland,2659994,,,,,,R001126,openalex_funder_id=F4320323884; crossref_funder_doi=https://doi.org/10.13039/501100006458; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=11; country_code=CH | VERIFIED: type=funder; established=unknown; keep_alias=False; affiliation_usage=publications_doi; website=not_checked; ids=wikidata_id; confidence=high; established_source=not_found; scope=in_scope
,https://ror.org/04mkqg667,Poul og Erna Sehested Hansens Fond,active,funder,,Poul og Erna Sehested Hansens Fond*da,,,,,,501100008277,501100008277,,,,,Q45134516,Q45134516,,Denmark,2623032,,,,,,R001127,openalex_funder_id=F4320325004; crossref_funder_doi=https://doi.org/10.13039/501100008277; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=11; country_code=DK | VERIFIED: type=funder; established=unknown; keep_alias=False; affiliation_usage=publications_doi; website=not_checked; ids=wikidata_id; confidence=medium; established_source=not_found; scope=in_scope
,https://ror.org/01d36yd21,The Allstate Foundation,active,funder;nonprofit,,Allstate Foundation*en; The Allstate Foundation*en,,https://www.allstatefoundation.org/,,allstatefoundation.org,1952,100013592,100013592,,,,,,,Northbrook,United States,4904056,https://ror.org/00z58wj40,,,,,R001128,openalex_funder_id=F4320314411; crossref_funder_doi=https://doi.org/10.13039/100013592; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=0; works_in_openalex=11; country_code=US | VERIFIED: type=funder; established=1952; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/02fmg2b43,Catholic Library Association,active,nonprofit;funder,,Catholic Library Association*en,CLA*en,https://www.cathla.org,,cathla.org,1921,100015248,100015248,,,0000 0004 4903 0526,0000 0004 4903 0526,Q12872448,Q12872448,Baton Rouge,United States,4315588,,,,,,R001129,"openalex_funder_id=F4320315677; crossref_funder_doi=https://doi.org/10.13039/100015248; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=11; country_code=US | VERIFIED: type=nonprofit; established=1921; keep_alias=False; affiliation_usage=none_found; website=correct; ids=wikidata_id,isni; confidence=high; established_source=org_website; scope=in_scope"
,https://ror.org/03g452h58,Optics and Photonics Society of Singapore,active,nonprofit;funder,,Optics and Photonics Society of Singapore*en,OPSS*en,,,opssg.org,2008,501100015500,501100015500,,,,,,,Singapore,Singapore,1880252,,,,,,R001130,"openalex_funder_id=F4320328993; crossref_funder_doi=https://doi.org/10.13039/501100015500; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=11; country_code=SG | VERIFIED: type=nonprofit; established=2008; keep_alias=False; affiliation_usage=openalex_alt_name; website=dead; ids=; confidence=high; established_source=org_website; adversarial_change=Corrected established 2009 to 2008 from the society's own archived About page (pass 1's source was an Incapsula-blocked SPIE press release I could not read); moved established_source to org_website; added a stated predecessor relationship to the SPIE Singapore Chapter (not_in_ror) that pass 1 omitted; re-verified dup_verdict (ROR name/domain/acronym/predecessor searches), website status (live 404), GeoNames city, and Crossref/OpenAlex name and usage claims myself.; scope=in_scope; adversarial_overturned=established,established_source,relationships"
,https://ror.org/0331j0k53,Association of Faculties of Medicine of Canada,active,nonprofit;funder,Association of Canadian Medical Colleges*en,Association of Faculties of Medicine of Canada*en; Association des facultés de médecine du Canada*fr,AFMC*en,https://www.afmc.ca/,,afmc.ca,1943,501100021153,501100021153,,,,,,,Ottawa,Canada,6094817,,,,,,R001131,"openalex_funder_id=F4320331234; crossref_funder_doi=https://doi.org/10.13039/501100021153; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=11; country_code=CA | VERIFIED: type=nonprofit; established=1943; keep_alias=True; affiliation_usage=crossref_exact; website=correct; ids=isni; confidence=high; established_source=org_website; scope=in_scope; adversarial_overturned=isni,keep_alias,alias_values"
,https://ror.org/02drwba12,Science and Technology Commission of Putuo District,active,government;funder,,Science and Technology Commission of Putuo District*en; 上海市普陀区科学技术委员会*zh; Shanghai Putuo District Science and Technology Committee*en; Putuo District Science and Technology Committee*en,,https://www.shpt.gov.cn/zhengwu/jgxx-kwzhzw/index.html,,shpt.gov.cn,,501100012592,501100012592,,,,,,,Shanghai,China,1796236,,,,,,R001133,openalex_funder_id=F4320327671; crossref_funder_doi=https://doi.org/10.13039/501100012592; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=26; works_in_openalex=10; country_code=CN | VERIFIED: type=government; established=unknown; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=not_found; scope=in_scope
,https://ror.org/019mstt24,Soy Aquaculture Alliance,active,nonprofit;funder,,Soy Aquaculture Alliance*en,SAA*en,https://soyaquaculture.com/,,soyaquaculture.com,,100018356,100018356,,,,,,,Ankeny,United States,4846960,,,,,,R001134,openalex_funder_id=F4320318116; crossref_funder_doi=https://doi.org/10.13039/100018356; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=12; works_in_openalex=10; country_code=US | VERIFIED: type=nonprofit; established=unknown; keep_alias=False; affiliation_usage=none_found; website=correct; ids=; confidence=high; established_source=not_found; scope=in_scope
,https://ror.org/01ks21p44,Summerfield G. Roberts Foundation,active,funder,The Summerfield G. Roberts Foundation*en,Summerfield G. Roberts Foundation*en,,,,,1990,100016054,100016054,,,,,,,Dallas,United States,4684888,,,,,,R001135,openalex_funder_id=F4320316295; crossref_funder_doi=https://doi.org/10.13039/100016054; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=9; works_in_openalex=10; country_code=US | VERIFIED: type=funder; established=1990; keep_alias=False; affiliation_usage=none_found; website=not_checked; ids=; confidence=high; established_source=other_source; scope=in_scope
,https://ror.org/02jyp0h22,Interthyr Research Foundation,active,funder,"Interthyr Research Foundation, Inc.*en",Interthyr Research Foundation*en,,,,,,100003891,100003891,,,,,,,Baltimore,United States,4347778,,,,,,R001136,"openalex_funder_id=F4320307609; crossref_funder_doi=https://doi.org/10.13039/100003891; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=8; works_in_openalex=10; country_code=US | VERIFIED: type=funder; established=unknown; keep_alias=True; affiliation_usage=crossref_exact; website=not_checked; ids=; confidence=medium; established_source=not_found; scope=in_scope; adversarial_overturned=labels,keep_alias,alias_values"
,https://ror.org/025vqd093,Leibniz ScienceCampus Eastern Europe – Global Area,active,facility;funder,,Leibniz ScienceCampus Eastern Europe – Global Area*en; Leibniz ScienceCampus EEGA*en,EEGA*en,https://leibniz-eega.de/,,leibniz-eega.de,2016,501100014369,501100014369,,,,,,,Leipzig,Germany,2879139,https://ror.org/02wt6e634,,,,,R001137,openalex_funder_id=F4320328442; crossref_funder_doi=https://doi.org/10.13039/501100014369; openalex_priority=B; openalex_type_guess=organisation; awards_in_openalex=7; works_in_openalex=10; country_code=DE | VERIFIED: type=facility; established=2016; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/03sjszq42,Stiftung Max und Sophielène Iten-Kohaut,active,funder,,Stiftung Max und Sophielène Iten-Kohaut*de; Iten-Kohaut-Foundation*en,,,,,2017,501100019718,501100019718,,,,,,,Zurich,Switzerland,2657896,,,,,,R001138,openalex_funder_id=F4320330517; crossref_funder_doi=https://doi.org/10.13039/501100019718; openalex_priority=B; openalex_type_guess=fund/foundation; awards_in_openalex=7; works_in_openalex=10; country_code=CH | VERIFIED: type=funder; established=2017; keep_alias=False; affiliation_usage=publications_doi; website=not_checked; ids=; confidence=high; established_source=national_registry; scope=in_scope
